Tier-0		03:39:38.380	13178.38	03:39:44.030	13184.03	00:00:05.650	5.65	eat
Tier-0		03:39:52.500	13192.5	03:39:58.680	13198.68	00:00:06.180	6.18	eat
Tier-0		03:40:05.295	13205.295	03:40:11.745	13211.745	00:00:06.450	6.45	e
Tier-0		03:40:23.494	13223.494	03:40:30.400	13230.4	00:00:06.906	6.906	eat
Tier-0		03:40:37.979	13237.979	03:40:43.273	13243.273	00:00:05.294	5.294	eat
Tier-0		03:40:55.933	13255.933	03:41:01.703	13261.703	00:00:05.770	5.77	e
Tier-0		03:41:09.207	13269.207	03:41:14.849	13274.849	00:00:05.642	5.642	eat
Tier-0		03:41:27.620	13287.62	03:41:32.104	13292.104	00:00:04.484	4.484	eat
Tier-0		03:41:40.863	13300.863	03:41:44.568	13304.568	00:00:03.705	3.705	eat
Tier-0		03:42:13.351	13333.351	03:42:16.119	13336.119	00:00:02.768	2.768	eat
Tier-0		03:42:19.529	13339.529	03:42:23.371	13343.371	00:00:03.842	3.842	eat
Tier-0		03:42:28.156	13348.156	03:42:31.266	13351.266	00:00:03.110	3.11	e
Tier-0		03:43:18.162	13398.162	03:43:25.572	13405.572	00:00:07.410	7.41	d
Tier-0		03:44:32.792	13472.792	03:44:37.072	13477.072	00:00:04.280	4.28	e
Tier-0		03:44:42.165	13482.165	03:44:47.455	13487.455	00:00:05.290	5.29	e
Tier-0		03:44:56.435	13496.435	03:45:00.045	13500.045	00:00:03.610	3.61	e
Tier-0		03:45:07.408	13507.408	03:45:13.078	13513.078	00:00:05.670	5.67	e
Tier-0		03:45:23.626	13523.626	03:45:27.876	13527.876	00:00:04.250	4.25	eat
Tier-0		03:45:43.221	13543.221	03:45:46.931	13546.931	00:00:03.710	3.71	e
Tier-0		03:45:53.499	13553.499	03:45:57.159	13557.159	00:00:03.660	3.66	e
Tier-0		03:45:59.752	13559.752	03:46:03.127	13563.127	00:00:03.375	3.375	eat
Tier-0		03:46:03.627	13563.627	03:46:06.627	13566.627	00:00:03.000	3.0	eat
Tier-0		03:46:11.605	13571.605	03:46:15.995	13575.995	00:00:04.390	4.39	e
Tier-0		03:46:19.628	13579.628	03:46:24.128	13584.128	00:00:04.500	4.5	eat
Tier-0		03:46:30.066	13590.066	03:46:35.816	13595.816	00:00:05.750	5.75	eat
Tier-0		03:46:46.379	13606.379	03:46:50.129	13610.129	00:00:03.750	3.75	eat
Tier-0		03:46:54.317	13614.317	03:46:59.567	13619.567	00:00:05.250	5.25	eat
Tier-0		03:47:58.465	13678.465	03:48:04.095	13684.095	00:00:05.630	5.63	e
Tier-0		03:48:14.658	13694.658	03:48:21.318	13701.318	00:00:06.660	6.66	e
Tier-0		03:48:24.506	13704.506	03:48:30.006	13710.006	00:00:05.500	5.5	eat
Tier-0		03:48:37.694	13717.694	03:48:42.819	13722.819	00:00:05.125	5.125	eat
Tier-0		03:48:56.559	13736.559	03:49:01.859	13741.859	00:00:05.300	5.3	e
Tier-0		03:49:14.342	13754.342	03:49:18.742	13758.742	00:00:04.400	4.4	e
Tier-0		03:49:21.695	13761.695	03:49:27.695	13767.695	00:00:06.000	6.0	eat
Tier-0		03:49:33.079	13773.079	03:49:36.439	13776.439	00:00:03.360	3.36	e
Tier-0		03:49:37.264	13777.264	03:49:40.084	13780.084	00:00:02.820	2.82	e
Tier-0		03:49:48.407	13788.407	03:49:54.107	13794.107	00:00:05.700	5.7	e
Tier-0		03:50:01.197	13801.197	03:50:05.527	13805.527	00:00:04.330	4.33	e
Tier-0		03:50:18.445	13818.445	03:50:22.355	13822.355	00:00:03.910	3.91	e
Tier-0		03:50:29.078	13829.078	03:50:32.838	13832.838	00:00:03.760	3.76	e
Tier-0		03:50:40.538	13840.538	03:50:45.528	13845.528	00:00:04.990	4.99	e
Tier-0		03:50:52.863	13852.863	03:50:57.973	13857.973	00:00:05.110	5.11	e
Tier-0		03:51:07.196	13867.196	03:51:10.226	13870.226	00:00:03.030	3.03	e
