Tier-0		00:28:13.495	1693.495	00:28:14.725	1694.725	00:00:01.230	1.23	e
Tier-0		00:28:16.685	1696.685	00:28:17.805	1697.805	00:00:01.120	1.12	eat
Tier-0		00:29:02.486	1742.486	00:29:05.936	1745.936	00:00:03.450	3.45	e
Tier-0		00:29:07.295	1747.295	00:29:09.514	1749.514	00:00:02.219	2.219	eat
Tier-0		00:29:31.685	1771.685	00:29:37.255	1777.255	00:00:05.570	5.57	e
Tier-0		00:29:38.044	1778.044	00:29:41.357	1781.357	00:00:03.313	3.313	eat
Tier-0		00:29:51.407	1791.407	00:29:54.107	1794.107	00:00:02.700	2.7	e
Tier-0		00:30:12.584	1812.584	00:30:14.974	1814.974	00:00:02.390	2.39	e
Tier-0		00:30:19.670	1819.67	00:30:22.970	1822.97	00:00:03.300	3.3	e
Tier-0		00:30:35.830	1835.83	00:30:38.770	1838.77	00:00:02.940	2.94	e
Tier-0		00:30:40.303	1840.303	00:30:44.213	1844.213	00:00:03.910	3.91	e
Tier-0		00:30:59.716	1859.716	00:31:02.536	1862.536	00:00:02.820	2.82	e
Tier-0		00:31:23.530	1883.53	00:31:25.687	1885.687	00:00:02.157	2.157	eat
Tier-0		00:31:27.186	1887.186	00:31:29.905	1889.905	00:00:02.719	2.719	eat'
Tier-0		00:31:32.436	1892.436	00:31:34.717	1894.717	00:00:02.281	2.281	eat
Tier-0		00:31:37.183	1897.183	00:31:39.443	1899.443	00:00:02.260	2.26	e
Tier-0		00:31:44.351	1904.351	00:31:46.991	1906.991	00:00:02.640	2.64	e
Tier-0		00:31:56.056	1916.056	00:31:57.646	1917.646	00:00:01.590	1.59	e
Tier-0		00:32:19.907	1939.907	00:32:22.137	1942.137	00:00:02.230	2.23	e
Tier-0		00:32:42.399	1962.399	00:32:45.409	1965.409	00:00:03.010	3.01	e
Tier-0		00:32:47.467	1967.467	00:32:49.147	1969.147	00:00:01.680	1.68	r
Tier-0		00:32:53.418	1973.418	00:32:55.268	1975.268	00:00:01.850	1.85	e
Tier-0		00:32:57.732	1977.732	00:32:59.342	1979.342	00:00:01.610	1.61	e
Tier-0		00:33:07.568	1987.568	00:33:09.968	1989.968	00:00:02.400	2.4	e
Tier-0		00:33:15.269	1995.269	00:33:17.129	1997.129	00:00:01.860	1.86	e
Tier-0		00:33:28.077	2008.077	00:33:29.807	2009.807	00:00:01.730	1.73	e
Tier-0		00:33:43.609	2023.609	00:33:45.729	2025.729	00:00:02.120	2.12	e
Tier-0		00:33:57.994	2037.994	00:33:59.254	2039.254	00:00:01.260	1.26	e
Tier-0		00:34:02.103	2042.103	00:34:04.143	2044.143	00:00:02.040	2.04	e
Tier-0		00:34:21.199	2061.199	00:34:24.542	2064.542	00:00:03.343	3.343	eat
Tier-0		00:34:39.605	2079.605	00:34:41.335	2081.335	00:00:01.730	1.73	e
Tier-0		00:34:45.792	2085.792	00:34:47.135	2087.135	00:00:01.343	1.343	eat
Tier-0		00:34:51.195	2091.195	00:34:53.335	2093.335	00:00:02.140	2.14	e
