default		00:00:35.900	35.9	00:00:38.700	38.7	00:00:02.800	2.8	fd
default		00:01:06.500	66.5	00:01:11.800	71.8	00:00:05.300	5.3	fd
default		00:02:08.900	128.9	00:02:12.800	132.8	00:00:03.900	3.9	fd
default		00:02:41.400	161.4	00:02:44.200	164.2	00:00:02.800	2.8	fd
default		00:03:12.250	192.25	00:03:14.250	194.25	00:00:02.000	2.0	fd
default		00:04:02.400	242.4	00:04:05.200	245.2	00:00:02.800	2.8	fd
default		00:13:52.300	832.3	00:13:54.800	834.8	00:00:02.500	2.5	fd
default		00:13:55.100	835.1	00:13:58.300	838.3	00:00:03.200	3.2	fd
default		00:14:08.850	848.85	00:14:11.750	851.75	00:00:02.900	2.9	fd
default		00:14:11.750	851.75	00:14:13.750	853.75	00:00:02.000	2.0	fd
default		00:14:38.300	878.3	00:14:40.800	880.8	00:00:02.500	2.5	fd
default		00:14:50.400	890.4	00:14:53.100	893.1	00:00:02.700	2.7	fd
default		00:14:53.100	893.1	00:14:54.600	894.6	00:00:01.500	1.5	fd
default		00:15:11.300	911.3	00:15:13.300	913.3	00:00:02.000	2.0	fd
default		00:15:13.650	913.65	00:15:16.950	916.95	00:00:03.300	3.3	fd
default		00:15:21.750	921.75	00:15:24.450	924.45	00:00:02.700	2.7	fd
default		00:15:42.750	942.75	00:15:45.350	945.35	00:00:02.600	2.6	fd
default		00:16:20.600	980.6	00:16:22.800	982.8	00:00:02.200	2.2	fd
default		00:16:46.050	1006.05	00:16:48.950	1008.95	00:00:02.900	2.9	fd
default		00:17:00.750	1020.75	00:17:03.950	1023.95	00:00:03.200	3.2	fd
default		00:17:07.300	1027.3	00:17:10.000	1030.0	00:00:02.700	2.7	fd
default		00:17:11.700	1031.7	00:17:13.600	1033.6	00:00:01.900	1.9	fd
default		00:17:24.200	1044.2	00:17:26.400	1046.4	00:00:02.200	2.2	fd
default		00:17:26.550	1046.55	00:17:29.150	1049.15	00:00:02.600	2.6	fd
default		00:17:29.700	1049.7	00:17:31.900	1051.9	00:00:02.200	2.2	fd
default		00:17:41.050	1061.05	00:17:44.350	1064.35	00:00:03.300	3.3	fd
default		00:17:57.350	1077.35	00:18:00.050	1080.05	00:00:02.700	2.7	fd
default		00:18:00.250	1080.25	00:18:02.350	1082.35	00:00:02.100	2.1	fd
default		00:18:09.550	1089.55	00:18:13.050	1093.05	00:00:03.500	3.5	fd
default		00:18:22.350	1102.35	00:18:25.850	1105.85	00:00:03.500	3.5	fd
default		00:18:44.350	1124.35	00:18:47.150	1127.15	00:00:02.800	2.8	fd
default		00:18:47.700	1127.7	00:18:51.300	1131.3	00:00:03.600	3.6	fd
default		00:18:56.150	1136.15	00:18:59.850	1139.85	00:00:03.700	3.7	fd
default		00:19:20.750	1160.75	00:19:24.350	1164.35	00:00:03.600	3.6	fd
default		00:19:25.900	1165.9	00:19:28.500	1168.5	00:00:02.600	2.6	fd
default		00:19:29.450	1169.45	00:19:31.750	1171.75	00:00:02.300	2.3	fd
default		00:19:31.850	1171.85	00:19:33.250	1173.25	00:00:01.400	1.4	fd
default		00:19:33.250	1173.25	00:19:34.550	1174.55	00:00:01.300	1.3	fd
default		00:19:34.650	1174.65	00:19:37.450	1177.45	00:00:02.800	2.8	fd
default		00:19:45.300	1185.3	00:19:47.600	1187.6	00:00:02.300	2.3	fd
default		00:19:52.200	1192.2	00:19:55.300	1195.3	00:00:03.100	3.1	fd
default		00:19:59.900	1199.9	00:20:03.500	1203.5	00:00:03.600	3.6	fd
default		00:20:07.250	1207.25	00:20:10.750	1210.75	00:00:03.500	3.5	fd
default		00:20:37.050	1237.05	00:20:42.250	1242.25	00:00:05.200	5.2	fd
default		00:20:49.200	1249.2	00:20:53.800	1253.8	00:00:04.600	4.6	fd
default		00:21:06.550	1266.55	00:21:09.950	1269.95	00:00:03.400	3.4	fd
default		00:21:16.000	1276.0	00:21:19.900	1279.9	00:00:03.900	3.9	fd
default		00:21:34.800	1294.8	00:21:37.900	1297.9	00:00:03.100	3.1	fd
default		00:21:38.100	1298.1	00:21:41.100	1301.1	00:00:03.000	3.0	fd
default		00:21:46.350	1306.35	00:21:50.050	1310.05	00:00:03.700	3.7	fd
default		00:21:55.350	1315.35	00:21:58.350	1318.35	00:00:03.000	3.0	fd
default		00:22:00.600	1320.6	00:22:03.700	1323.7	00:00:03.100	3.1	fd
default		00:22:22.400	1342.4	00:22:25.500	1345.5	00:00:03.100	3.1	fd
default		00:22:45.000	1365.0	00:22:47.700	1367.7	00:00:02.700	2.7	fd
default		00:22:58.600	1378.6	00:23:01.000	1381.0	00:00:02.400	2.4	fd
default		00:23:09.350	1389.35	00:23:12.750	1392.75	00:00:03.400	3.4	fd
default		00:23:29.600	1409.6	00:23:32.700	1412.7	00:00:03.100	3.1	fd
default		00:23:34.000	1414.0	00:23:37.500	1417.5	00:00:03.500	3.5	fd
default		00:23:52.900	1432.9	00:23:57.500	1437.5	00:00:04.600	4.6	fd
default		00:24:01.850	1441.85	00:24:04.450	1444.45	00:00:02.600	2.6	fd
default		00:24:17.400	1457.4	00:24:19.900	1459.9	00:00:02.500	2.5	fd
default		00:24:33.600	1473.6	00:24:36.200	1476.2	00:00:02.600	2.6	fd
default		00:24:48.150	1488.15	00:24:51.050	1491.05	00:00:02.900	2.9	fd
default		00:25:25.450	1525.45	00:25:28.650	1528.65	00:00:03.200	3.2	fd
default		00:26:12.200	1572.2	00:26:14.900	1574.9	00:00:02.700	2.7	fd
default		00:26:41.500	1601.5	00:26:44.600	1604.6	00:00:03.100	3.1	fd
default		00:26:48.300	1608.3	00:26:52.500	1612.5	00:00:04.200	4.2	fd
default		00:26:52.850	1612.85	00:26:56.450	1616.45	00:00:03.600	3.6	fd
default		00:27:07.600	1627.6	00:27:14.100	1634.1	00:00:06.500	6.5	fd
default		00:27:24.800	1644.8	00:27:29.400	1649.4	00:00:04.600	4.6	fd
default		00:28:06.950	1686.95	00:28:10.550	1690.55	00:00:03.600	3.6	fd
default		00:28:14.800	1694.8	00:28:18.800	1698.8	00:00:04.000	4.0	fd
default		00:28:24.550	1704.55	00:28:26.450	1706.45	00:00:01.900	1.9	fd
default		00:28:33.150	1713.15	00:28:37.250	1717.25	00:00:04.100	4.1	fd
default		00:29:09.650	1749.65	00:29:12.150	1752.15	00:00:02.500	2.5	fd
