default		02:00:35.959	7235.959	02:00:39.319	7239.319	00:00:03.360	3.36	dd
default		02:01:08.354	7268.354	02:01:13.024	7273.024	00:00:04.670	4.67	fd
default		02:01:25.524	7285.524	02:01:30.574	7290.574	00:00:05.050	5.05	fd
default		02:01:45.824	7305.824	02:01:50.704	7310.704	00:00:04.880	4.88	fd
default		02:02:02.749	7322.749	02:02:06.829	7326.829	00:00:04.080	4.08	fd
default		02:02:21.354	7341.354	02:02:25.924	7345.924	00:00:04.570	4.57	fd
default		02:02:37.254	7357.254	02:02:41.794	7361.794	00:00:04.540	4.54	fd
default		02:02:47.160	7367.16	02:02:50.210	7370.21	00:00:03.050	3.05	fd
default		02:03:07.240	7387.24	02:03:10.870	7390.87	00:00:03.630	3.63	fd
default		02:03:20.345	7400.345	02:03:23.925	7403.925	00:00:03.580	3.58	fd
default		02:03:33.330	7413.33	02:03:37.910	7417.91	00:00:04.580	4.58	fd
default		02:03:54.025	7434.025	02:03:57.405	7437.405	00:00:03.380	3.38	fd
default		02:04:03.810	7443.81	02:04:07.750	7447.75	00:00:03.940	3.94	fd
default		02:04:20.235	7460.235	02:04:24.625	7464.625	00:00:04.390	4.39	fd
default		02:04:36.245	7476.245	02:04:40.645	7480.645	00:00:04.400	4.4	dd
default		02:04:50.340	7490.34	02:04:52.550	7492.55	00:00:02.210	2.21	fd
default		02:04:57.380	7497.38	02:04:58.540	7498.54	00:00:01.160	1.16	fd
default		02:04:59.735	7499.735	02:05:00.685	7500.685	00:00:00.950	0.95	fd
default		02:05:06.700	7506.7	02:05:09.120	7509.12	00:00:02.420	2.42	fd
default		02:05:10.175	7510.175	02:05:11.295	7511.295	00:00:01.120	1.12	fd
default		02:05:20.780	7520.78	02:05:25.340	7525.34	00:00:04.560	4.56	fd
default		02:05:30.900	7530.9	02:05:34.690	7534.69	00:00:03.790	3.79	fd
default		02:05:50.900	7550.9	02:05:53.930	7553.93	00:00:03.030	3.03	fd
default		02:06:03.850	7563.85	02:06:08.250	7568.25	00:00:04.400	4.4	fd
default		02:06:24.405	7584.405	02:06:27.645	7587.645	00:00:03.240	3.24	fd
default		02:06:37.380	7597.38	02:06:40.940	7600.94	00:00:03.560	3.56	fd
default		02:06:49.345	7609.345	02:06:53.475	7613.475	00:00:04.130	4.13	fd
default		02:07:07.265	7627.265	02:07:10.595	7630.595	00:00:03.330	3.33	fd
default		02:07:27.295	7647.295	02:07:31.855	7651.855	00:00:04.560	4.56	fd
default		02:07:45.190	7665.19	02:07:48.000	7668.0	00:00:02.810	2.81	fd
default		02:07:51.380	7671.38	02:07:53.730	7673.73	00:00:02.350	2.35	fd
default		02:08:05.500	7685.5	02:08:09.810	7689.81	00:00:04.310	4.31	dd
default		02:08:21.570	7701.57	02:08:25.520	7705.52	00:00:03.950	3.95	fd
default		02:08:47.730	7727.73	02:08:51.590	7731.59	00:00:03.860	3.86	fd
default		02:09:13.375	7753.375	02:09:15.775	7755.775	00:00:02.400	2.4	fd
default		02:09:16.430	7756.43	02:09:17.800	7757.8	00:00:01.370	1.37	fd
default		02:09:51.680	7791.68	02:09:56.530	7796.53	00:00:04.850	4.85	dd
