Tier-0		02:56:51.859	10611.859	02:56:53.959	10613.959	00:00:02.100	2.1	eat
Tier-0		02:57:13.764	10633.764	02:57:15.564	10635.564	00:00:01.800	1.8	eat
Tier-0		02:57:18.219	10638.219	02:57:19.879	10639.879	00:00:01.660	1.66	eat
Tier-0		02:57:31.854	10651.854	02:57:34.324	10654.324	00:00:02.470	2.47	eat
Tier-0		02:57:48.184	10668.184	02:57:50.584	10670.584	00:00:02.400	2.4	eat
Tier-0		02:57:53.949	10673.949	02:57:56.149	10676.149	00:00:02.200	2.2	eat
Tier-0		02:58:01.824	10681.824	02:58:02.954	10682.954	00:00:01.130	1.13	eat
Tier-0		02:58:06.874	10686.874	02:58:08.184	10688.184	00:00:01.310	1.31	eat
Tier-0		02:58:28.000	10708.0	02:58:29.500	10709.5	00:00:01.500	1.5	eat
Tier-0		02:58:33.475	10713.475	02:58:34.945	10714.945	00:00:01.470	1.47	eat
Tier-0		02:58:38.465	10718.465	02:58:40.265	10720.265	00:00:01.800	1.8	eat
Tier-0		02:58:49.760	10729.76	02:58:52.950	10732.95	00:00:03.190	3.19	eat
Tier-0		02:58:56.460	10736.46	02:58:57.630	10737.63	00:00:01.170	1.17	eat
Tier-0		02:59:11.430	10751.43	02:59:14.530	10754.53	00:00:03.100	3.1	eat
Tier-0		02:59:24.965	10764.965	02:59:27.225	10767.225	00:00:02.260	2.26	eat
Tier-0		02:59:54.390	10794.39	02:59:55.910	10795.91	00:00:01.520	1.52	eat
Tier-0		02:59:57.455	10797.455	02:59:59.545	10799.545	00:00:02.090	2.09	eat
Tier-0		03:00:11.025	10811.025	03:00:12.635	10812.635	00:00:01.610	1.61	eat
Tier-0		03:00:23.645	10823.645	03:00:25.665	10825.665	00:00:02.020	2.02	eat
Tier-0		03:00:31.866	10831.866	03:00:34.631	10834.631	00:00:02.765	2.765	eat
Tier-0		03:00:37.140	10837.14	03:00:39.130	10839.13	00:00:01.990	1.99	eat
Tier-0		03:00:47.749	10847.749	03:00:49.687	10849.687	00:00:01.938	1.938	eat
Tier-0		03:01:04.656	10864.656	03:01:07.226	10867.226	00:00:02.570	2.57	e
Tier-0		03:01:09.931	10869.931	03:01:12.091	10872.091	00:00:02.160	2.16	e
Tier-0		03:01:13.834	10873.834	03:01:16.615	10876.615	00:00:02.781	2.781	eat
Tier-0		03:01:24.996	10884.996	03:01:26.726	10886.726	00:00:01.730	1.73	e
Tier-0		03:01:39.530	10899.53	03:01:42.062	10902.062	00:00:02.532	2.532	eat
Tier-0		03:01:45.710	10905.71	03:01:48.897	10908.897	00:00:03.187	3.187	eat
Tier-0		03:02:15.047	10935.047	03:02:17.687	10937.687	00:00:02.640	2.64	eat
Tier-0		03:02:20.192	10940.192	03:02:22.032	10942.032	00:00:01.840	1.84	e
Tier-0		03:02:29.311	10949.311	03:02:32.201	10952.201	00:00:02.890	2.89	e
Tier-0		03:02:40.038	10960.038	03:02:42.288	10962.288	00:00:02.250	2.25	eat
Tier-0		03:02:54.452	10974.452	03:02:56.765	10976.765	00:00:02.313	2.313	eat
Tier-0		03:02:57.600	10977.6	03:03:00.491	10980.491	00:00:02.891	2.891	eat
Tier-0		03:03:10.359	10990.359	03:03:13.343	10993.343	00:00:02.984	2.984	eat
Tier-0		03:03:17.499	10997.499	03:03:19.327	10999.327	00:00:01.828	1.828	eat
Tier-0		03:03:37.250	11017.25	03:03:39.953	11019.953	00:00:02.703	2.703	eat
Tier-0		03:03:40.249	11020.249	03:03:42.765	11022.765	00:00:02.516	2.516	eat
Tier-0		03:03:47.589	11027.589	03:03:50.239	11030.239	00:00:02.650	2.65	e
Tier-0		03:03:57.279	11037.279	03:03:59.576	11039.576	00:00:02.297	2.297	eat
Tier-0		03:04:13.516	11053.516	03:04:14.797	11054.797	00:00:01.281	1.281	eat
Tier-0		03:04:20.773	11060.773	03:04:22.632	11062.632	00:00:01.859	1.859	eat
Tier-0		03:04:26.975	11066.975	03:04:28.413	11068.413	00:00:01.438	1.438	eat
Tier-0		03:04:32.436	11072.436	03:04:35.577	11075.577	00:00:03.141	3.141	eat
Tier-0		03:04:42.373	11082.373	03:04:44.404	11084.404	00:00:02.031	2.031	eat
Tier-0		03:04:54.718	11094.718	03:04:57.312	11097.312	00:00:02.594	2.594	eat
Tier-0		03:05:04.101	11104.101	03:05:06.523	11106.523	00:00:02.422	2.422	eat
Tier-0		03:05:17.781	11117.781	03:05:18.937	11118.937	00:00:01.156	1.156	eat
Tier-0		03:05:23.163	11123.163	03:05:24.753	11124.753	00:00:01.590	1.59	e
Tier-0		03:05:31.459	11131.459	03:05:33.209	11133.209	00:00:01.750	1.75	e
Tier-0		03:05:57.157	11157.157	03:05:58.937	11158.937	00:00:01.780	1.78	e
Tier-0		03:06:05.950	11165.95	03:06:07.650	11167.65	00:00:01.700	1.7	e
Tier-0		03:06:26.732	11186.732	03:06:28.652	11188.652	00:00:01.920	1.92	e
Tier-0		03:07:39.546	11259.546	03:07:41.217	11261.217	00:00:01.671	1.671	eat
Tier-0		03:07:43.099	11263.099	03:07:44.233	11264.233	00:00:01.134	1.134	eat
Tier-0		03:08:21.567	11301.567	03:08:22.637	11302.637	00:00:01.070	1.07	e
Tier-0		03:08:23.320	11303.32	03:08:24.509	11304.509	00:00:01.189	1.189	eat
Tier-0		03:08:24.659	11304.659	03:08:25.678	11305.678	00:00:01.019	1.019	eat
